01-20-58157382540,Water,Cu,146.0,1,kg,2008
06-08-6642934,Air,Ni,146.0,1,kg,2007
06-05-900-0277466,Water,Cu,146.0,1,kg,2009
01-50-51011515484,Water,Ni,146.0,1,kg,2010
06-39300010611,Water,Cu,146.0,1,kg,2011
06-05-100-0209707,Air,Cr,147.0,1,kg,2008
01-50-51011515484,Water,Cr,147.0,1,kg,2012
06-05-154-0104359,Air,HFCs,147.0,1,kg,2015
06-05-300-0877384,Air,Cu,147.0,1,kg,2010
06-09-362-0260-0001,Water,Ni,147.0,1,kg,2008
06-90032200632,Water,Ni,147.0,1,kg,2008
06-05-900-9003966,Water,Cu,147.0,1,kg,2010
06-05-700-0228904,Water,Pb,147.0,1,kg,2008
01-10-56027123428,Water,Ni,147.0,1,kg,2013
06-05-700-0228904,Water,Cr,147.0,1,kg,2008
03-01-01241117210,Water,Zn,147.0,1,kg,2015
06-08-2165100000007,Water,Zn,147.0,1,kg,2007
06-05-700-0228904,Water,Ni,147.0,1,kg,2008
06-05-700-0228904,Water,Cu,147.0,1,kg,2008
06-08-7047053,Air,SF6,147.0,1,kg,2013
01-10-56027123428,Water,Ni,147.0,1,kg,2007
06-90031210632,Water,Ni,147.0,1,kg,2012
06-08-3365100000001,Water,Cu,147.0,1,kg,2008
06-05-700-0229850,Water,Zn,147.0,1,kg,2007
06-05-100-0209707,Air,Cu,147.0,1,kg,2007
16-62-09401243000,Water,Cu,147.0,1,kg,2013
06-05-100-0992413,Water,Ni,147.0,1,kg,2010
07-05-8290552,Air,HFCs,147.0,1,kg,2015
03-01-01241117210,Air,HCFCs,147.0,1,kg,2011
06-10-0078669,Air,Cr,147.35,1,kg,2008
03-01-01010001150,Water,Zn,148.0,1,kg,2009
07-04-6200691,Water,Ni,148.0,1,kg,2007
03-10-10257605710,Air,Cr,148.0,1,kg,2010
06-05-100-0252280,Water,Zn,148.0,1,kg,2012
03-10-10100420010,Water,Cu,148.0,1,kg,2009
06-39300010611,Water,Cu,148.0,1,kg,2010
06-09-761-0088-0001,Water,Ni,148.0,1,kg,2008
06-26300010633,Air,SF6,148.0,1,kg,2010
03-10-10100420010,Water,Cu,148.0,1,kg,2010
06-08-4155100000052,Water,Cu,148.0,1,kg,2007
03-01-01244136460,Air,Hg,148.0,1,kg,2015
12-40716440000,Air,Cu,148.0,1,kg,2015
06-05-900-9001209,Water,Ni,148.0,1,kg,2015
06-04-11_2005382_5_0,Water,Zn,148.0,1,kg,2015
07-04-6048443,Water,Zn,148.0,1,kg,2012
06-08-2948214,Air,Hg,148.0,1,kg,2015
16-62-09401231000,Water,Ni,148.0,1,kg,2008
06-05-900-0174410,Water,CN,148.0,1,kg,2014
06-10-00107401,Water,Zn,148.0,1,kg,2013
06-09-562-0146-0001,Water,Cu,148.0,1,kg,2014
06-02-B78402A006,Air,Cu,148.0,1,kg,2014
06-05-900-9067979,Water,CN,148.0,1,kg,2013
06-00000870531,Water,Ni,148.0,1,kg,2007
06-26300010633,Air,SF6,148.0,1,kg,2011
06-08-2948214,Air,Hg,148.0,1,kg,2009
06-05-900-9002210,Water,Ni,148.0,1,kg,2013
03-01-01241117210,Water,Ni,148.0,1,kg,2014
06-05-900-9067979,Water,Ni,148.0,1,kg,2011
06-09-100-0001-0003,Air,Hg,148.0,1,kg,2007
14-04-59100000000,Water,Cr,148.0,1,kg,2007
06-70008650412,Water,Pb,148.0,1,kg,2014
06-04-11_2001178_8_1,Air,Hg,148.0665348472,1,kg,2008
06-08-3828859,Air,Cu,149.0,1,kg,2015
14-07-45480980000,Water,Ni,149.0,1,kg,2012
06-70008650412,Water,Pb,149.0,1,kg,2007
06-05-500-0311366,Water,Zn,149.0,1,kg,2014
06-09-362-0260-0001,Water,Ni,149.0,1,kg,2009
06-05-100-0425554,Water,Zn,149.0,1,kg,2015
03-01-01241117210,Water,Ni,149.0,1,kg,2013
07-05-8290552,Water,Trichloromethane,149.0,1,kg,2014
06-05-500-0053929,Air,Cu,149.0,1,kg,2007
06-08-1185100000007,Water,Zn,149.0,1,kg,2013
03-01-01211092310,Water,CN,149.0,1,kg,2007
06-05-500-0053929,Air,Cr,149.0,1,kg,2007
06-05-100-0470466,Water,Ni,149.0,1,kg,2013
06-39300010611,Water,Cu,149.0,1,kg,2014
06-05-300-0119234,Water,Ni,149.0,1,kg,2007
07-05-8290552,Water,Toluene,149.0,1,kg,2010
06-05-500-0338944,Air,Cr,149.0,1,kg,2011
06-05-500-8657671,Water,Zn,149.0,1,kg,2012
06-05-900-9067979,Water,Ni,149.0,1,kg,2013
06-05-100-0252280,Water,Zn,149.0,1,kg,2011
01-20-58157382540,Water,Cu,150.0,1,kg,2015
06-08-1215100000017,Water,Cu,150.0,1,kg,2007
06-70008650412,Water,Pb,150.0,1,kg,2010
12-40710010000,Air,As,150.0,1,kg,2007
06-05-300-9970711,Water,As,150.0,1,kg,2012
07-04-6055400,Water,Cr,150.0,1,kg,2007
06-05-100-0327911,Water,Zn,150.0,1,kg,2007
06-08-4155100000052,Water,Phenols,150.0,1,kg,2013
06-00080400532,Water,Zn,150.0,1,kg,2008
06-04-11_2001178_8_1,Air,Hg,150.0,1,kg,2012
06-09-574-4192-0001,Air,Cu,150.0,1,kg,2008
06-04-12_2187243_0_0,Water,Cu,150.0,1,kg,2007
06-09-773-0001-0001,Water,Sn,150.0,1,kg,2007
06-05-100-0990908,Water,Zn,150.0,1,kg,2010
06-05-100-0250693,Water,CN,150.0,1,kg,2015
12-30530420000,Water,Cu,150.0,1,kg,2008
06-08-3365100000001,Water,Ni,150.0,1,kg,2015
06-00201010412,Water,Cu,151.0,1,kg,2008
03-31-31000005008,Water,Cu,151.0,1,kg,2014
06-05-500-0342658,Air,Hg,151.0,1,kg,2014
06-09-178-0711-0001,Water,Cr,151.0,1,kg,2009
06-08-2315100000061,Water,Zn,151.0,1,kg,2011
06-05-100-0082185,Water,Zn,151.0,1,kg,2009
12358,Air,Ni,151.0,1,kg,2009
06-09-463-0911-0002,Water,Zn,151.0,1,kg,2011
06-05-300-0119234,Water,Cu,151.0,1,kg,2011
06-05-900-9058586,Water,Zn,151.0,1,kg,2014
06-09-178-0711-0001,Water,Cr,151.0,1,kg,2007
06-08-4155100000052,Water,Zn,151.0,1,kg,2010
06-00176010435,Air,Cr,151.0,1,kg,2007
06-09-161-0111-0001,Water,Ni,151.0,1,kg,2013
16-86-74283520000,Water,Zn,151.0,1,kg,2011
06-05-100-9021016,Water,Pb,151.0,1,kg,2013
06-05-100-0043859,Water,Ni,151.0,1,kg,2013
06-05-500-0342658,Air,As,151.0,1,kg,2007
06-90031210632,Land,Ni,151.0,1,kg,2010
06-09-662-2004-0002,Water,Cu,151.0,1,kg,2010
06-08-1355100000057,Water,Cu,151.0,1,kg,2009
07-05-8290552,Water,Trichloromethane,152.0,1,kg,2010
06-70008650412,Water,Pb,152.0,1,kg,2013
06-04-11_2000061_0_0,Water,Ni,152.0,1,kg,2014
06-05-100-0431554,Water,Zn,152.0,1,kg,2015
06-05-500-0894316,Water,Zn,152.0,1,kg,2012
16-86-74283520000,Water,Zn,152.0,1,kg,2010
06-09-761-0088-0001,Water,Cu,152.0,1,kg,2011
06-39300010611,Water,Cu,152.0,1,kg,2013
06-00176010435,Air,Ni,152.0,1,kg,2009
12-60631890000,Water,Cu,152.0,1,kg,2011
06-05-100-9021996,Water,Zn,152.0,1,kg,2012
06-05-100-9021994,Water,Zn,152.0,1,kg,2012
06-05-500-0215875,Water,Cu,152.0,1,kg,2008
06-90031210632,Land,Cr,152.0,1,kg,2008
06-05-100-9021995,Water,Zn,152.0,1,kg,2010
03-01-01010290610,Water,Zn,152.0,1,kg,2011
06-05-100-0082185,Water,Zn,152.0,1,kg,2011
03-06-06290089530,Air,HFCs,152.0,1,kg,2014
06-05-300-0210474,Water,Cu,152.0,1,kg,2013
14-70-46630660001,Air,Ni,152.0,1,kg,2010
06-05-300-0210474,Water,Ni,152.0,1,kg,2013
06-10-0020157,Air,Ni,152.2,1,kg,2009
06-00000870531,Water,Ni,153.0,1,kg,2011
06-09-761-0088-0001,Water,Ni,153.0,1,kg,2007
06-05-100-0077961,Air,Cu,153.0,1,kg,2009
06-00201010412,Water,Phenols,153.0,1,kg,2011
06-90031210632,Water,Cr,153.0,1,kg,2009
06-00000870531,Water,Cu,153.0,1,kg,2014
06-05-300-0210474,Water,As,153.0,1,kg,2010
06-05-300-0215443,Air,Cu,153.0,1,kg,2008
06-05-900-0174410,Water,Ni,153.0,1,kg,2013
07-05-8290552,Water,Xylenes,153.0,1,kg,2013
16-62-09401231000,Water,Cu,153.0,1,kg,2012
06-09-562-0146-0001,Water,Cu,153.0,1,kg,2012
06-05-100-0888309,Water,Pb,153.0,1,kg,2015
06-05-100-0853075,Air,Ni,153.0,1,kg,2007
06-05-100-9357565,Water,Ni,153.0,1,kg,2008
12-60691660000,Water,Cu,153.0,1,kg,2011
06-08-1185100000007,Water,Zn,153.0,1,kg,2011
06-08-4155100000052,Water,Cu,153.0,1,kg,2009
12-40669070000,Water,Cu,153.0,1,kg,2007
06-05-100-0081105,Air,Hg,153.0,1,kg,2010
03-06-06290089530,Air,HFCs,153.0,1,kg,2011
06-05-900-0235121,Air,Cu,154.0,1,kg,2014
06-05-100-0992413,Water,CN,154.0,1,kg,2015
06-08-905100000556,Water,Ni,154.0,1,kg,2013
06-04-11_2000062_0_0,Water,Zn,154.0,1,kg,2011
06-00436010412,Air,HFCs,154.0,1,kg,2013
06-04-11_2000061_0_0,Water,Ni,154.0,1,kg,2015
16939,Water,Ni,154.0,1,kg,2012
06-90031210632,Water,Ni,154.0,1,kg,2010
06-08-2948214,Air,Hg,154.0,1,kg,2013
07-01-114014,Water,Ni,154.0,1,kg,2010
06-10-00107817,Air,Ni,154.0,1,kg,2012
06-05-300-0877384,Air,Cr,154.0,1,kg,2012
12-40710010000,Air,Cu,154.0,1,kg,2010
06-70008650412,Water,CN,155.0,1,kg,2011
06-02-B2C001A009,Air,Cr,155.0,1,kg,2012
06-05-500-0894350,Water,Zn,155.0,1,kg,2011
06-05-900-0205103,Water,Cu,155.0,1,kg,2009
12-20600040000,Water,Ni,155.0,1,kg,2009
06-05-900-9067979,Water,CN,155.0,1,kg,2014
06-05-900-0045033,Air,As,155.0,1,kg,2012
06-05-900-9001209,Water,Cu,155.0,1,kg,2009
06-05-100-8486039,Water,Zn,155.0,1,kg,2012
06-09940310435,Water,Ni,155.0,1,kg,2011
06-05-900-0009824,Air,Naphthalene,155.0,1,kg,2014
06-09-662-2004-0002,Water,Cu,155.0,1,kg,2013
03-02-02201973050,Water,Zn,155.0,1,kg,2009
03-02-02201973050,Water,Zn,155.0,1,kg,2011
06-05-100-0209707,Air,Cr,155.0,1,kg,2013
13-30-9991437,Water,Cu,155.0,1,kg,2013
06-05-300-9038268,Air,HFCs,155.0,1,kg,2015
06-05-300-9046923,Water,Phenols,155.0,1,kg,2015
07-05-8290552,Water,Toluene,155.0,1,kg,2013
06-05-300-0928938,Water,Zn,155.0,1,kg,2013
01-20-58157382540,Water,Cu,155.0,1,kg,2011
06-05-700-0015281,Water,Zn,155.0,1,kg,2011
06-08-1185100000007,Water,Zn,155.0,1,kg,2012
06-05-500-8657671,Water,Zn,155.0,1,kg,2013
06-09-574-2173-0001,Air,PAHs,155.0,1,kg,2011
06-05-100-9963311,Water,Cr,155.0,1,kg,2012
06-05-500-0342658,Air,Hg,155.0,1,kg,2013
06-05-500-0152577,Water,Zn,155.0,1,kg,2013
07-05-8290552,Water,Benzene,0.156,3,t,2010
06-08-1185100000007,Water,Zn,156.0,1,kg,2014
06-05-700-0228904,Water,Cr,156.0,1,kg,2007
06-05-700-0228904,Water,Cu,156.0,1,kg,2007
06-08-3365100000001,Water,Cu,156.0,1,kg,2013
06-05-900-0208736,Water,Ni,156.0,1,kg,2012
06-04-11_2001178_8_1,Air,Hg,156.0,1,kg,2010
06-09940310435,Water,Ni,156.0,1,kg,2013
14-80-56918040000,Water,Zn,156.0,1,kg,2011
06-05-500-0894350,Water,Zn,156.0,1,kg,2010
06-05-700-0228904,Water,Ni,156.0,1,kg,2007
03-01-01241117210,Water,Zn,156.0,1,kg,2014
07-05-8491296,Water,Cu,156.0,1,kg,2015
03-03-03030273580,Air,HCFCs,156.0,1,kg,2013
06-05-100-9021016,Water,Cr,156.0,1,kg,2007
06-00080200532,Air,Ni,156.0,1,kg,2007
06-05-100-0077961,Water,Cu,156.0,1,kg,2008
12045,Water,Cu,156.0,1,kg,2011
06-09-171-0009-0B01,Air,HCFCs,156.0,1,kg,2011
06-05-154-0104359,Air,HCFCs,156.0,1,kg,2009
06-05-700-0090319,Air,As,156.0,1,kg,2010
06-00080400532,Air,Cr,156.0,1,kg,2012
06-09-261-0021-0002,Water,Cu,157.0,1,kg,2011
06-90031210632,Water,Pb,157.0,1,kg,2007
06-05-300-0215520,Water,Zn,157.0,1,kg,2010
06-70008650412,Water,Ni,157.0,1,kg,2015
03-07-07070500510,Water,Zn,157.0,1,kg,2015
06-10-0010837,Water,Zn,157.0,1,kg,2008
06-09-562-0146-0001,Water,Cu,157.0,1,kg,2011
12358,Air,Ni,157.0,1,kg,2008
06-05-900-0009824,Air,Naphthalene,157.0,1,kg,2013
06-05-300-0119234,Water,Cu,157.0,1,kg,2009
06-09-362-0260-0001,Water,Ni,157.0,1,kg,2007
06-00454010412,Air,Hg,157.0,1,kg,2008
06-05-100-0209686,Air,Cd,157.0,1,kg,2012
06-05-700-0238180,Water,Ni,157.0,1,kg,2014
01-10-56027123428,Water,Ni,157.0,1,kg,2010
06-00454010412,Air,Hg,158.0,1,kg,2007
06-05-100-0252280,Water,Zn,158.0,1,kg,2013
06-05-500-0303823,Water,NP,158.0,1,kg,2014
06-08-1115100000001,Water,Cu,158.0,1,kg,2012
06-08-2328739,Water,Ni,158.0,1,kg,2009
06-10-0078669,Air,Cr,158.0,1,kg,2007
16591,Water,Pb,158.0,1,kg,2013
06-05-300-4040605,Air,Hg,158.0,1,kg,2007
06-09-774-0039-0001,Air,HCFCs,158.0,1,kg,2007
06-05-300-0210474,Water,Ni,158.0,1,kg,2014
06-05-300-0210474,Water,Ni,158.0,1,kg,2010
06-05-500-8657671,Water,Zn,158.0,1,kg,2011
06-09-173-8000-0001,Water,Zn,158.0,1,kg,2009
06-08-2948214,Air,Hg,158.0,1,kg,2008
06-05-300-0119234,Water,Cu,158.0,1,kg,2010
06-08-3365100000001,Water,Cu,158.0,1,kg,2014
06-04-11_2001178_8_1,Air,Hg,158.0,1,kg,2011
06-05-800-8000009,Water,Pb,158.0,1,kg,2013
03-10-10257605710,Air,Cr,158.0,1,kg,2008
06-05-500-0303823,Water,NP,158.0,1,kg,2015
06-08-1115100000001,Water,Cu,159.0,1,kg,2007
14-60-00050520000,Water,Cu,159.0,1,kg,2014
06-09-464-2026-0001,Water,Ni,159.0,1,kg,2011
06-08-3155100000004,Water,Zn,159.0,1,kg,2013
06-05-300-0119234,Water,Cu,159.0,1,kg,2013
06-05-900-9067979,Water,Cu,159.0,1,kg,2011
12-40520220000,Water,Zn,159.0,1,kg,2014
06-05-500-0894316,Water,Zn,159.0,1,kg,2011
06-05-700-0238180,Water,Cu,159.0,1,kg,2010
06-05-100-0209707,Air,Cr,159.0,1,kg,2007
06-05-300-0347648,Water,Zn,159.0,1,kg,2014
16695,Water,Cu,159.0,1,kg,2009
06-00080400532,Air,Cr,159.0,1,kg,2013
12-20600040000,Water,Cu,159.0,1,kg,2014
06-05-100-0831608,Water,Pb,159.0,1,kg,2014
06-09940310435,Water,Ni,159.0,1,kg,2012
06-90031210632,Water,Ni,159.0,1,kg,2015
06-05-100-9021016,Water,Cr,159.0,1,kg,2012
06-05-100-0209686,Air,Cd,159.0,1,kg,2007
06-10-0020157,Air,Ni,160.0,1,kg,2011
06-05-300-0347648,Water,Zn,160.0,1,kg,2015
06-05-900-0205103,Water,Cu,160.0,1,kg,2007
12-60691660000,Water,Cu,160.0,1,kg,2012
06-09-761-0088-0001,Water,Cu,160.0,1,kg,2012
06-09-362-0260-0001,Water,Ni,160.0,1,kg,2010
06-05-300-0210474,Water,Cu,160.0,1,kg,2009
14-73-60533924120,Air,SF6,160.0,1,kg,2009
06-09-171-3001-0B01,Air,Ni,160.0,1,kg,2011
06-05-900-9067979,Water,Cu,160.0,1,kg,2014
06-09-464-2026-0001,Water,Ni,160.0,1,kg,2012
06-05-500-0342658,Air,Cu,160.0,1,kg,2014
06-05-100-0209707,Air,Cr,160.0,1,kg,2015
06-05-100-0209697,Air,Cr,160.0,1,kg,2008
06-05-100-0990908,Water,Zn,160.0,1,kg,2012
06-00438010412,Water,Phenols,160.0,1,kg,2007
06-04-12_2187243_0_0,Air,Cu,160.0,1,kg,2009
12-40716440000,Air,Cu,160.0,1,kg,2010
06-05-900-9002210,Water,Ni,160.0,1,kg,2009
06-05-300-0877384,Air,Cu,160.0,1,kg,2015
06-08-1020129,Water,Cu,160.0,1,kg,2007
12-60631890000,Water,Zn,160.0,1,kg,2009
06-10-00109124,Water,Zn,160.8,1,kg,2007
06-05-500-0342658,Air,Cu,161.0,1,kg,2013
06-05-100-0249783,Water,Cr,161.0,1,kg,2009
06-08-2315100000061,Water,Zn,161.0,1,kg,2012
06-05-900-9067979,Water,Ni,161.0,1,kg,2015
06-05-900-9002210,Water,Ni,161.0,1,kg,2015
06-05-100-9021996,Water,Zn,161.0,1,kg,2007
06-08-1115100000001,Water,Cu,161.0,1,kg,2009
14-80-56918040000,Water,Zn,161.0,1,kg,2012
06-08-1115100000001,Water,NP,161.0,1,kg,2009
14-80-56918040000,Water,Zn,161.0,1,kg,2013
06-10-0050559,Air,Ni,161.0,1,kg,2009
12-40520220000,Water,Zn,161.0,1,kg,2009
07-05-8290552,Air,Ni,161.0,1,kg,2008
06-09-563-0013-0001,Water,Zn,161.0,1,kg,2008
06-05-800-8000003,Water,Cu,161.0,1,kg,2008
06-10-00109121,Water,Zn,161.45,1,kg,2008
06-05124010414,Water,Cu,162.0,1,kg,2014
16939,Water,Cu,162.0,1,kg,2008
06-05-100-0209686,Air,Cd,162.0,1,kg,2008
16939,Water,Cu,162.0,1,kg,2014
06-02-B2A100H003,Air,HCFCs,162.0,1,kg,2012
06-08-3828859,Water,Cu,162.0,1,kg,2015
16-86-74283520000,Water,Zn,162.0,1,kg,2012
06-05-100-0831608,Water,Cu,162.0,1,kg,2014
07-05-8491296,Water,Cu,162.0,1,kg,2009
06-90031210632,Land,As,162.0,1,kg,2011
06-05-300-0119234,Water,Ni,162.0,1,kg,2015
06-08-1215100000017,Water,Cu,162.0,1,kg,2010
06-05-500-0875785,Water,Zn,162.0,1,kg,2014
06-80680000532,Water,Ni,162.0,1,kg,2007
03-01-01211092310,Air,Cd,162.0,1,kg,2009
06-09-362-0260-0001,Water,Ni,162.0,1,kg,2011
03-02-02271533640,Water,Cu,162.0,1,kg,2008
06-09-774-0039-0001,Air,HFCs,163.0,1,kg,2013
06-05-100-0250693,Water,Cu,163.0,1,kg,2012
06-11-01-1102101,Water,Ni,163.0,1,kg,2011
06-00201010412,Water,Cu,163.0,1,kg,2007
12-50612180000,Water,Ni,163.0,1,kg,2007
03-01-01010290610,Water,Zn,163.0,1,kg,2015
06-05-300-9970711,Water,As,163.0,1,kg,2014
07-04-6034500,Water,Zn,163.0,1,kg,2012
06-09-162-2051-0001,Water,Pb,163.0,1,kg,2010
06-05-500-0894350,Water,Zn,163.0,1,kg,2009
06-08-4155100000052,Water,Cu,163.0,1,kg,2014
16-62-09401231000,Water,Zn,163.0,1,kg,2012
06-02-B2C100A009,Water,Zn,163.0,1,kg,2013
06-09-362-0260-0001,Water,Ni,163.0,1,kg,2012
07-05-8491296,Water,Cu,163.0,1,kg,2012
06-05-900-9002210,Water,Cu,164.0,1,kg,2008
07-04-6055400,Water,Ni,164.0,1,kg,2008
12045,Water,Cu,164.0,1,kg,2010
06-05-900-0044792,Air,Ni,164.0,1,kg,2008
06-04-12_2177562_6_2,Water,Zn,164.0,1,kg,2009
06-04-11_2001178_8_1,Air,Hg,164.0,1,kg,2007
06-09-477-0630-0001,Water,Ni,164.0,1,kg,2010
06-09-477-0630-0001,Water,Zn,164.0,1,kg,2010
06-05-900-0044792,Air,Ni,164.0,1,kg,2007
03-01-01241117210,Water,Ni,165.0,1,kg,2011
06-00002750531,Air,CFCs,165.0,1,kg,2008
14-07-49371910000,Water,Ni,165.0,1,kg,2009
01-10-61029205999,Water,Zn,165.0,1,kg,2007
14-70-63413233003,Water,Zn,165.0,1,kg,2015
06-09-564-0462-0002,Water,Cu,165.0,1,kg,2007
14-70-14600000000,Water,Pb,165.0,1,kg,2008
06-09-162-2051-0001,Water,Ni,165.0,1,kg,2015
06-05-100-0252280,Water,Zn,165.0,1,kg,2015
06-05-100-0990908,Air,HFCs,165.0,1,kg,2012
06-05-700-0228904,Water,Cu,165.0,1,kg,2012
06-90032200632,Water,Cu,166.0,1,kg,2007
03-01-01010157480,Air,Ni,166.0,1,kg,2010
06-05-300-9046091,Air,TCM,166.0,1,kg,2010
06-09-564-0308-0001,Air,SF6,166.0,1,kg,2008
06-90032200632,Water,Pb,166.0,1,kg,2007
06-09940310435,Water,Cu,166.0,1,kg,2011
06-08-3265100000016,Water,Cu,166.0,1,kg,2012
06-09-464-2026-0001,Water,Cr,166.0,1,kg,2010
06-08-3265100000016,Water,Zn,166.0,1,kg,2008
01-50-51011515484,Water,Ni,167.0,1,kg,2013
06-08-4033132,Air,HFCs,167.0,1,kg,2010
06-05-300-0119234,Water,Cu,167.0,1,kg,2012
06-05-900-0014514,Air,Naphthalene,167.0,1,kg,2010
12-30644140000,Water,Cu,167.0,1,kg,2011
06-05-300-9970711,Water,As,167.0,1,kg,2013
06-05-100-0209707,Air,Cr,167.0,1,kg,2011
06-09-190-0002-0001,Air,HFCs,167.0,1,kg,2007
06-08-2948214,Air,Hg,167.0,1,kg,2007
01-50-51011515484,Water,Ni,167.0,1,kg,2015
06-05-100-0220947,Water,Cu,167.0,1,kg,2011
12-40520220000,Water,Zn,167.0,1,kg,2015
06-10-0061703,Water,Pb,167.69,1,kg,2008
06-08-3783103,Air,Cu,168.0,1,kg,2012
14-70-46630660001,Air,Cr,168.0,1,kg,2012
12-40716440000,Air,As,168.0,1,kg,2009
06-05-500-0311366,Water,Cu,168.0,1,kg,2008
06-00454010412,Air,Hg,168.0,1,kg,2009
06-09-161-0111-0001,Water,Cu,168.0,1,kg,2014
06-05-500-0338944,Air,Cu,168.0,1,kg,2008
12-40710010000,Air,Cr,168.0,1,kg,2015
06-05-500-0342658,Water,Zn,168.0,1,kg,2008
06-08-3783103,Air,Cu,168.0,1,kg,2010
06-09-772-0119-0001,Air,Cu,168.0,1,kg,2010
06-08-3783103,Air,Cu,168.0,1,kg,2013
06-08-3783103,Air,Cu,168.0,1,kg,2009
06-05-800-8000007,Water,Ni,168.0,1,kg,2009
06-08-3783103,Air,Cu,168.0,1,kg,2011
06-09-774-0039-0001,Air,HCFCs,168.0,1,kg,2008
06-02-B2C001A009,Air,Cr,169.0,1,kg,2011
07-04-6048443,Water,Zn,169.0,1,kg,2011
06-05-800-8000011,Water,Zn,169.0,1,kg,2007
14-10-98211930000,Air,Cr,169.0,1,kg,2007
06-05-100-0173542,Air,HFCs,169.0,1,kg,2013
06-00453010412,Water,Zn,169.0,1,kg,2011
06-04-11_2000062_0_0,Water,Zn,169.0,1,kg,2007
06-05-100-0077961,Water,Phenols,169.0,1,kg,2010
06-05-700-0228904,Water,Pb,169.0,1,kg,2007
06-05-100-0989335,Air,Cr,169.0,1,kg,2015
06-05-300-0347648,Water,Zn,169.0,1,kg,2011
06-05-300-0928938,Water,Zn,169.0,1,kg,2014
06-05-500-0055819,Air,Naphthalene,169.0,1,kg,2009
06-05-100-0990908,Water,Zn,169.0,1,kg,2011
16591,Water,Pb,169.0,1,kg,2010
06-05-100-0249783,Water,Ni,169.0,1,kg,2009
14-80-00009560000,Air,Ni,169.0,1,kg,2014
06-05-500-0215875,Water,Cu,169.0,1,kg,2007
06-05-500-0338944,Air,As,169.0,1,kg,2007
06-09-162-2051-0001,Water,Cr,169.0,1,kg,2012
12-50612180000,Water,Ni,169.0,1,kg,2009
06-04-11_2000061_0_0,Water,Cu,169.6,1,kg,2008
01-50-51011515484,Water,Cu,170.0,1,kg,2014
12-30530420000,Water,Zn,170.0,1,kg,2010
06-05-900-9067979,Water,Pb,170.0,1,kg,2008
06-05-500-0357445,Water,Ni,170.0,1,kg,2013
06-70008870412,Water,Zn,170.0,1,kg,2009
12-30644140000,Water,Zn,170.0,1,kg,2009
14-70-46630660001,Air,Cr,170.0,1,kg,2013
16-86-74283520000,Water,Zn,170.0,1,kg,2009
06-08-3265100000016,Water,Zn,170.0,1,kg,2011
06-05-300-0876744,Air,Cr,170.0,1,kg,2015
12-20600040000,Water,Cu,170.0,1,kg,2009
07-05-8290552,Water,Trichloromethane,170.0,1,kg,2009
06-05-300-0213768,Water,Zn,170.0,1,kg,2010
06-05-700-0008683,Air,Ni,170.0,1,kg,2007
06-05-500-0055819,Air,Naphthalene,171.0,1,kg,2008
06-09-161-0111-0001,Water,Cu,171.0,1,kg,2007
03-06-06290168840,Water,Zn,171.0,1,kg,2011
03-06-06290089530,Air,HCFCs,171.0,1,kg,2007
16695,Water,Ni,171.0,1,kg,2013
06-09-774-0039-0001,Air,HFCs,171.0,1,kg,2008
03-01-01010290610,Water,Zn,171.0,1,kg,2013
06-05-500-0342658,Water,Zn,171.0,1,kg,2009
06-70008650412,Water,Ni,171.0,1,kg,2010
06-05-100-0220947,Water,Cu,171.0,1,kg,2012
07-05-8491296,Water,Cu,171.78520254,1,kg,2008
16-62-09401245000,Water,Zn,172.0,1,kg,2010
06-04-11_2000061_0_0,Water,Ni,172.0,1,kg,2011
06-05-100-8000214,Water,Ni,172.0,1,kg,2009
06-00080400532,Air,Ni,172.0,1,kg,2011
06-05-300-0215443,Water,Zn,172.0,1,kg,2012
06-09-761-0088-0001,Water,Cu,172.0,1,kg,2014
12-60691660000,Water,Cu,172.0,1,kg,2008
07-05-8290552,Air,Hg,172.0,1,kg,2007
06-08-1115100000033,Water,Zn,172.0,1,kg,2015
06-05-900-0886662,Air,Ni,172.0,1,kg,2008
07-01-114014,Water,Cr,172.0,1,kg,2013
06-09-464-2026-0001,Water,Cu,172.0,1,kg,2007
03-10-10285005160,Air,Cr,172.0,1,kg,2007
07-05-8290552,Air,Hg,172.0,1,kg,2008
12-20730670000,Water,CN,172.0,1,kg,2008
07-04-6048443,Water,Zn,172.0,1,kg,2013
06-05-900-9000377,Water,Cu,172.0,1,kg,2012
06-09-171-3001-0B01,Air,Ni,172.0,1,kg,2015
06-02-B2C001A009,Air,Cr,172.0,1,kg,2013
16-62-09401245000,Water,Zn,172.0,1,kg,2009
06-09-161-0111-0001,Water,Cu,172.0,1,kg,2009
07-05-8491296,Water,Cu,172.0,1,kg,2007
06-08-1175100000062,Water,Cu,173.0,1,kg,2007
12-20600040000,Water,Cu,173.0,1,kg,2010
01-10-56027123428,Water,Ni,173.0,1,kg,2011
06-05-100-8486039,Water,Zn,173.0,1,kg,2013
03-10-10100029340,Water,Zn,173.0,1,kg,2015
03-02-02271533640,Land,Zn,173.0,1,kg,2008
06-05-100-8000214,Water,Ni,173.0,1,kg,2012
06-09-700-0200-0001,Water,Cu,173.0,1,kg,2014
06-09-761-0088-0001,Water,Cu,173.0,1,kg,2015
13812,Water,Zn,173.0,1,kg,2015
06-08-4033027,Air,PFCs,173.0,1,kg,2010
06-05-300-0210474,Water,Cu,173.0,1,kg,2008
06-59941130414,Water,Phenols,174.0,1,kg,2015
06-05-100-9021016,Water,Cu,174.0,1,kg,2008
